Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
23.4,191.9,23.15,297.35,167.95,173.65,13.51,-54.11,120.7,6.9,0,1.18,0.95,3.793,P_20220919_092206.035,PHASE_0,10.029,-1.642,-33.7
23.4,196.6,21.05,296.6,173.4,175.0,12.01,-48.71,120.2,6.3,0,1.24,1.17,3.793,20220919_092207.176,PHASE_0,10.256,-1.541,-30.4
23.4,196.6,21.05,296.6,173.4,175.0,12.01,-48.71,120.2,6.3,0,1.24,1.17,3.793,20220919_092207.207,PHASE_0,10.256,-1.541,-30.4
24.2,232.55,74.7,76.55,67.95,130.45,8.33,-41.73,107.3,-9.25,0,1.28,1.55,3.107,20220919_092207.294,PHASE_0,10.184,-2.12,-42.65
23.4,65.35,97.9,74.45,123.15,78.35,7.74,-39.04,90.0,-30.29,0,1.21,1.5,2.891,20220919_092207.402,PHASE_0,9.751,-2.479,-61.59
36.15,47.9,138.25,52.6,149.7,70.8,7.93,-40.93,88.2,-32.51,0,1.15,1.22,3.002,20220919_092207.512,PHASE_0,9.581,-2.595,-65.51
35.65,47.9,139.55,48.4,150.0,57.0,8.67,-39.47,72.1,-52.88,0,1.18,0.92,3.075,20220919_092207.625,PHASE_0,9.043,-2.577,-83.68
34.1,46.35,141.4,57.8,152.85,53.9,8.67,-39.47,72.1,-52.88,0,1.18,0.92,3.075,20220919_092207.729,PHASE_0,9.043,-2.577,-83.68
28.9,46.35,134.6,32.55,142.4,62.75,9.34,-42.74,83.0,-38.98,0,1.14,1.21,3.206,20220919_092207.838,PHASE_0,9.33,-2.545,-72.38
29.65,45.3,140.1,21.35,141.4,79.4,9.34,-42.74,83.0,-38.98,0,1.14,1.21,3.206,20220919_092207.952,PHASE_0,9.33,-2.545,-72.38
28.35,45.05,125.5,12.2,133.05,111.7,9.98,-45.98,81.3,-41.12,0,1.15,0.95,3.206,20220919_092208.062,PHASE_0,9.083,-2.635,-77.12
26.0,49.2,96.6,17.95,117.4,130.45,9.98,-45.98,81.3,-41.12,0,1.15,0.95,3.206,20220919_092208.168,PHASE_0,9.083,-2.635,-77.12
25.25,83.55,86.95,31.25,98.65,132.0,10.89,-46.09,76.9,-46.7,0,1.14,0.53,3.306,20220919_092208.285,PHASE_0,8.932,-2.531,-81.9
15.85,88.25,88.8,32.0,94.5,133.3,10.89,-49.89,78.6,-44.53,0,1.11,0.89,3.306,20220919_092208.388,PHASE_0,8.753,-2.703,-83.53
25.5,90.1,91.9,30.7,110.65,135.65,11.89,-50.89,78.6,-44.53,0,1.11,0.89,3.508,20220919_092208.497,PHASE_0,8.731,-2.596,-83.53
24.7,81.25,94.75,27.85,113.25,140.1,12.84,-53.54,78.4,-44.79,0,1.1,0.99,3.718,20220919_092208.606,PHASE_0,8.584,-2.573,-85.49
27.3,84.1,92.4,31.25,110.65,138.25,13.72,-53.92,74.9,-49.26,0,1.12,0.81,3.718,20220919_092208.713,PHASE_0,8.446,-2.465,-89.46
25.25,83.05,94.5,27.05,112.2,141.65,13.72,-53.92,74.9,-49.26,0,1.12,0.81,3.839,20220919_092208.823,PHASE_0,8.446,-2.465,-89.46
25.75,78.35,96.6,27.05,114.55,141.9,14.57,-56.67,74.5,-49.78,0,1.08,1.03,3.839,20220919_092208.932,PHASE_0,8.274,-2.452,-91.88
24.2,80.2,95.3,28.6,116.1,145.8,14.57,-56.67,74.5,-49.78,0,1.08,1.03,4.0,20220919_092209.042,PHASE_0,8.274,-2.452,-91.88
26.3,81.25,97.1,30.45,121.35,148.15,15.36,-58.76,73.4,-51.2,0,1.14,1.18,4.0,20220919_092209.153,PHASE_0,8.112,-2.415,-94.6
25.75,81.25,96.6,31.25,122.65,152.6,15.36,-58.76,73.4,-51.2,0,1.14,1.18,4.0,20220919_092209.260,PHASE_0,8.112,-2.415,-94.6
31.75,78.35,98.65,30.2,126.8,153.6,16.09,-60.89,71.8,-53.27,0,1.15,1.09,4.0,20220919_092209.371,PHASE_0,7.921,-2.381,-98.07
25.5,78.6,99.45,29.15,131.25,157.0,16.09,-60.89,71.8,-53.27,0,1.15,1.09,4.163,20220919_092209.482,PHASE_0,7.921,-2.381,-98.07
26.3,72.9,101.55,34.1,133.85,161.15,16.72,-62.72,70.5,-54.97,0,1.15,1.11,4.163,20220919_092209.594,PHASE_0,7.759,-2.344,-100.97
31.25,66.1,101.3,30.2,139.55,161.7,17.32,-65.02,69.7,-56.02,0,1.14,1.11,4.28,20220919_092209.701,PHASE_0,7.582,-2.325,-103.72
25.25,69.0,101.8,29.65,144.25,165.6,17.32,-65.02,69.7,-56.02,0,1.14,1.11,4.369,20220919_092209.808,PHASE_0,7.582,-2.325,-103.72
31.25,61.95,106.25,28.1,149.45,44.5,17.91,-67.51,68.5,-57.6,0,1.12,1.06,4.369,20220919_092209.925,PHASE_0,7.372,-2.301,-107.2
31.25,61.95,106.25,28.1,149.45,44.5,17.91,-67.51,68.5,-57.6,0,1.12,1.06,4.369,20220919_092210.028,PHASE_0,7.372,-2.301,-107.2
23.65,59.85,105.45,26.55,151.8,166.65,17.91,-67.51,68.5,-57.6,0,1.12,1.06,4.334,20220919_092210.139,PHASE_0,7.372,-2.301,-107.2
25.25,59.6,106.5,34.1,156.25,167.4,18.51,-71.71,66.2,-60.66,0,1.11,1.06,4.254,20220919_092210.246,PHASE_0,6.988,-2.282,-113.86
25.25,63.25,107.8,39.8,156.25,161.45,19.08,-72.28,66.2,-60.66,0,1.11,1.06,4.254,20220919_092210.358,PHASE_0,6.968,-2.223,-113.86
24.7,66.4,109.1,55.95,165.35,167.15,19.58,-74.18,65.1,-62.13,0,1.11,1.09,4.254,20220919_092210.467,PHASE_0,6.801,-2.175,-116.73
26.8,65.1,115.35,77.3,178.35,163.25,19.58,-74.18,65.1,-62.13,0,1.11,1.09,4.254,20220919_092210.576,PHASE_0,6.801,-2.175,-116.73
28.35,67.15,123.65,90.6,193.45,163.0,20.04,-76.44,63.2,-64.7,0,1.12,1.13,4.393,20220919_092210.686,PHASE_0,6.574,-2.112,-121.1
26.8,68.45,119.5,106.25,199.2,161.15,20.04,-76.44,63.2,-64.7,0,1.12,1.13,4.393,20220919_092210.795,PHASE_0,6.574,-2.112,-121.1
27.3,64.55,126.3,120.55,215.85,175.75,20.44,-79.14,62.2,-66.06,0,1.12,1.13,4.548,20220919_092210.904,PHASE_0,6.35,-2.071,-124.76
29.9,63.0,136.7,120.05,225.5,174.7,20.8,-81.2,62.2,-66.06,0,1.12,1.1,4.652,20220919_092211.013,PHASE_0,6.21,-2.048,-126.46
31.75,62.2,140.35,123.15,233.55,171.35,20.8,-81.2,62.2,-66.06,0,1.12,1.1,4.652,20220919_092211.120,PHASE_0,6.21,-2.048,-126.46
35.15,57.8,144.0,114.05,232.25,169.5,21.15,-83.15,62.4,-65.79,0,1.14,1.11,4.316,20220919_092211.229,PHASE_0,6.085,-2.027,-127.79
30.7,48.65,152.85,69.5,216.1,170.8,21.15,-83.15,62.4,-65.79,0,1.14,1.11,4.316,20220919_092211.345,PHASE_0,6.085,-2.027,-127.79
27.05,47.9,154.65,45.55,204.65,172.35,21.42,-85.62,62.7,-65.38,0,1.15,1.16,4.354,20220919_092211.449,PHASE_0,5.92,-2.016,-129.58
33.3,47.1,159.85,44.75,206.5,169.0,21.42,-85.62,62.7,-65.38,0,1.15,1.16,4.354,20220919_092211.558,PHASE_0,5.92,-2.016,-129.58
39.8,45.55,160.15,50.25,207.55,42.4,21.58,-86.88,63.9,-63.75,0,1.14,1.1,4.354,20220919_092211.667,PHASE_0,5.874,-2.037,-129.05
33.55,48.4,156.25,49.7,206.5,166.9,21.58,-86.88,63.9,-63.75,0,1.14,1.1,4.354,20220919_092211.776,PHASE_0,5.874,-2.037,-129.05
22.1,96.35,119.25,74.45,197.9,189.05,21.56,-88.76,61.4,-67.16,0,1.14,1.14,6.047,20220919_092211.887,PHASE_0,5.646,-1.961,-134.36
24.2,93.45,120.55,92.15,225.75,210.15,21.56,-88.76,61.4,-67.16,0,1.14,1.14,6.047,20220919_092211.997,PHASE_0,5.646,-1.961,-134.36
23.65,95.05,117.95,79.9,241.4,246.05,21.26,-89.26,62.8,-65.24,0,1.12,0.95,6.03,20220919_092212.105,PHASE_0,5.645,-2.034,-133.24
23.65,113.5,99.7,105.95,239.55,250.0,21.19,-89.19,62.8,-65.24,0,1.12,0.95,5.965,20220919_092212.219,PHASE_0,5.648,-2.041,-133.24
24.2,131.25,76.55,139.8,226.3,246.85,21.16,-90.26,54.5,-76.85,0,1.11,0.96,5.965,20220919_092212.326,PHASE_0,5.316,-1.74,-145.95
24.2,150.75,63.0,157.0,211.15,232.8,21.16,-90.26,54.5,-76.85,0,1.11,0.96,5.99,20220919_092212.433,PHASE_0,5.316,-1.74,-145.95
24.45,160.4,47.1,154.9,177.6,250.5,21.35,-97.95,52.2,-80.19,0,1.1,1.27,5.99,20220919_092212.548,PHASE_0,4.745,-1.52,-156.79
22.9,172.9,33.05,151.8,170.3,260.65,21.35,-97.95,52.2,-80.19,0,1.1,1.27,6.042,20220919_092212.655,PHASE_0,4.745,-1.52,-156.79
22.9,156.25,50.5,188.8,220.05,241.9,22.0,-95.7,48.6,-85.55,0,1.1,1.15,6.042,20220919_092212.766,PHASE_0,4.84,-1.337,-159.25
25.0,149.45,59.1,177.05,224.45,230.95,22.0,-95.7,48.6,-85.55,0,1.1,1.15,6.042,20220919_092212.876,PHASE_0,4.84,-1.337,-159.25
23.65,151.3,57.25,160.9,216.65,223.95,23.08,-96.78,46.6,-88.62,0,1.11,1.25,6.042,20220919_092212.981,PHASE_0,4.761,-1.13,-162.32
23.15,148.95,57.0,154.9,206.25,219.5,23.08,-96.78,46.6,-88.62,0,1.11,1.25,6.318,20220919_092213.093,PHASE_0,4.761,-1.13,-162.32
25.25,152.3,55.45,145.55,199.7,211.7,24.49,-99.09,44.8,-91.43,0,1.14,1.39,6.318,20220919_092213.201,PHASE_0,4.618,-0.883,-166.03
31.25,152.6,55.45,107.8,193.45,95.05,25.81,-99.51,40.8,-97.89,0,1.14,1.21,6.617,20220919_092213.309,PHASE_0,4.567,-0.556,-171.59
23.15,151.8,54.15,91.4,189.05,217.95,25.81,-99.51,40.8,-97.89,0,1.14,1.21,6.937,20220919_092213.417,PHASE_0,4.567,-0.556,-171.59
23.4,152.6,55.95,82.25,184.6,220.05,27.02,-97.72,39.4,-100.22,0,1.14,1.03,6.937,20220919_092213.529,PHASE_0,4.667,-0.41,-170.92
24.2,156.5,52.05,64.55,173.4,220.8,27.02,-97.72,39.4,-100.22,0,1.14,1.03,7.244,20220919_092213.634,PHASE_0,4.667,-0.41,-170.92
22.9,157.25,51.3,57.55,188.25,220.3,28.15,-96.85,37.0,-104.34,0,1.14,1.17,7.244,20220919_092213.745,PHASE_0,4.702,-0.193,-173.04
23.65,157.8,51.0,52.3,189.8,222.1,28.15,-96.85,37.0,-104.34,0,1.14,1.17,7.36,20220919_092213.856,PHASE_0,4.702,-0.193,-173.04
23.65,157.8,51.0,52.3,189.8,222.1,28.15,-96.85,37.0,-104.34,0,1.14,1.17,7.36,P_20220919_092213.892,PHASE_0,4.702,-0.193,-173.04
